,popularity,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_adj,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,release_month,runtime_levels
9960,0.13485,Don Siegel,105,2071-03-31,26,7.4,1971,13462987.2860933,389168143.556371,375705156.2702777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,March,long
9961,0.177053,Peter Sasdy,93,2071-01-31,12,5.3,1971,13462987.2860933,389168143.556371,375705156.2702777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,January,normal
9962,0.176973,Buzz Kulik,73,2071-11-30,16,6.8,1971,13462987.2860933,389168143.556371,375705156.2702777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,November,short
9963,0.204023,Richard C. Sarafian,104,2071-11-24,18,5.1,1971,13462987.2860933,389168143.556371,375705156.2702777,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,November,long
9964,0.142949,Peter Watkins,88,2071-05-09,16,6.6,1971,13462987.2860933,389168143.556371,375705156.2702777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,May,short
9965,0.140996,Elaine May,102,2071-03-11,11,5.9,1971,13462987.2860933,389168143.556371,375705156.2702777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,March,long
9966,0.134371,John Hough,87,2071-10-03,15,6.2,1971,13462987.2860933,389168143.556371,375705156.2702777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,October,short
9967,0.128417,Giuliano Montaldo,120,2071-03-16,12,5.5,1971,13462987.2860933,389168143.556371,375705156.2702777,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,March,very long
9968,0.11644,Mike Nichols,98,2071-10-21,11,6.1,1971,13462987.2860933,154145280.711362,140682293.4252687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,October,normal
9969,0.116365,Norman Cohen,95,2071-03-12,44,2.9,1971,13462987.2860933,154145280.711362,140682293.4252687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,normal
9970,0.097979,Peter Sasdy,85,2071-10-17,11,5.0,1971,13462987.2860933,154145280.711362,140682293.4252687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,October,short
9971,0.095445,Franklin J. Schaffner,189,2071-11-29,10,6.1,1971,13462987.2860933,154145280.711362,140682293.4252687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,November,very long
9972,0.080161,Richard Fleischer,106,2071-02-10,18,6.4,1971,13462987.2860933,154145280.711362,140682293.4252687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,February,long
9973,0.07681,Robert Fuest,94,2071-05-18,35,7.0,1971,13462987.2860933,154145280.711362,140682293.4252687,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,May,normal
9974,0.060512,Ken Russell,111,2071-07-01,25,7.0,1971,13462987.2860933,154145280.711362,140682293.4252687,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,July,long
9975,0.060245,Joseph Losey,118,2071-09-24,13,5.9,1971,538519.491443733,154145280.711362,153606761.21991828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,September,very long
9976,0.005235,Harry KÃ¼mel,100,2071-05-28,12,5.3,1971,538519.491443733,154145280.711362,153606761.21991828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,May,long
9977,0.000188,Arthur Hiller,103,2071-12-14,10,6.4,1971,538519.491443733,154145280.711362,153606761.21991828,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,December,long
9978,2.679627,Paul Verhoeven,113,1990-06-01,1012,6.8,1990,108478405.120447,436113096.91494,327634691.794493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,June,very long
9979,2.659926,Martin Scorsese,146,1990-09-12,1798,8.0,1990,41722463.5078645,78165189.5801985,36442726.072334,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,very long
9980,2.535646,Renny Harlin,124,1990-07-02,1252,6.4,1990,116822897.82202,400587542.406711,283764644.584691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,July,very long
9981,2.441201,Robert Zemeckis,118,1990-05-25,1762,6.9,1990,66755941.6125832,408091726.335352,341335784.7227688,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,May,very long
9982,2.285811,Tim Burton,105,1990-12-05,1939,7.4,1990,33377970.8062916,88451622.6366727,55073651.83038111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,December,long
9983,2.212092,Garry Marshall,119,1990-03-23,963,6.9,1990,23364579.5644041,772700024.16565,749335444.6012459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,March,very long
9984,1.761161,Francis Ford Coppola,162,1990-12-24,880,6.9,1990,90120521.1769873,228248681.236373,138128160.05938572,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,December,very long
9985,1.695911,Kevin Costner,181,1990-11-09,585,7.3,1990,36715767.8869207,707961527.215729,671245759.3288083,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,November,very long
9986,1.513223,Jerry Zucker,127,1990-07-12,714,6.7,1990,36715767.8869207,842793762.858863,806077994.9719423,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,July,very long
9987,1.469009,Steve Barron,93,1990-03-30,267,6.6,1990,22530130.2942468,337060620.736798,314530490.4425512,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,March,normal
9988,1.295204,Rob Reiner,107,1990-11-28,501,7.5,1990,33377970.8062916,102264882.235843,68886911.42955141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,November,long
9989,1.243528,John G. Avildsen,104,1990-10-18,354,5.3,1990,70093738.6932123,200178301.78225,130084563.08903769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,October,long
9990,1.19834699999999,John Lafia,84,1990-11-09,140,5.9,1990,21695681.0240895,59685828.1808872,37990147.1567977,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,November,short
9991,1.125794,Nicolas Roeg,91,1990-02-16,88,6.6,1990,21695681.0240895,59685828.1808872,37990147.1567977,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,February,normal
9992,1.072912,John McTiernan,134,1990-03-02,615,6.9,1990,50.0669562094374,333.779708062916,283.71275185347855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,March,very long
9993,1.034127,Stephen Hopkins,108,1990-11-20,374,5.7,1990,58411448.9110103,95328015.3325046,36916566.4214943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,November,long
9994,1.0198,Tony Scott,107,1990-06-27,198,5.8,1990,100133912.418874,263553680.789108,163419768.370234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June,long
9995,1.003423,Tommy Lee Wallace,192,1990-11-18,334,6.5,1990,100133912.418874,263553680.789108,163419768.370234,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,November,very long
9996,0.972222,Joel Coen,115,1990-09-21,206,7.4,1990,23364579.5644041,8478687.16430105,-14885892.40010305,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,September,very long
9997,0.890276,Joe Dante,106,1990-06-15,303,6.1,1990,83444927.015729,69229594.7113272,-14215332.3044018,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,June,long
9998,0.85552,Ron Underwood,96,1990-01-19,485,6.3,1990,18357883.9434603,81061739.9001598,62703855.956699505,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,January,normal
9999,0.774737,Irvin Kershner,117,1990-06-22,249,5.3,1990,58411448.9110103,76237242.9395578,17825794.028547503,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,June,very long
10000,0.768724,George T. Miller,89,1990-10-24,111,5.7,1990,53404753.2900665,27175788.0872687,-26228965.202797804,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,October,short
10001,0.731244,Amy Heckerling,81,1990-12-14,166,5.1,1990,53404753.2900665,27175788.0872687,-26228965.202797804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,December,short
10002,0.662154,Penny Marshall,121,1990-12-12,276,7.4,1990,53404753.2900665,86943731.083035,33538977.792968504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,December,very long
10003,0.644447999999999,Walter Hill,95,1990-06-08,90,5.5,1990,63418144.531954,256207591.619192,192789447.087238,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,June,normal
10004,0.642804,Bob Hathcock,74,1990-08-03,110,6.7,1990,63418144.531954,256207591.619192,192789447.087238,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,August,short
10005,0.635353,Sheldon Lettich,105,1990-06-07,82,5.8,1990,10013391.2418874,40184066.1578083,30170674.9159209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,June,long
10006,0.610615,Deran Sarafian,93,1990-09-14,57,5.4,1990,6675594.16125832,28126759.8535107,21451165.69225238,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,September,normal
10007,0.5895,Peter Weir,108,1990-12-23,42,5.7,1990,6675594.16125832,49880431.7640791,43204837.602820784,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,December,long
10008,0.565651,Philip Ridley,95,1990-08-28,13,5.1,1990,6675594.16125832,49880431.7640791,43204837.602820784,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,August,normal
10009,0.548596,Alan J. Pakula,127,1990-07-26,59,6.3,1990,6675594.16125832,369332567.420163,362656973.25890464,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,July,very long
10010,0.53671,John Patrick Shanley,102,1990-03-09,78,5.2,1990,6675594.16125832,65761713.6650747,59086119.50381638,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,March,long
10011,0.521085,David Lynch,124,1990-05-01,145,6.5,1990,15854536.1329885,24299574.9649197,8445038.831931202,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,May,very long
10012,0.519772999999999,Nick Park,23,1990-05-18,103,7.3,1990,15854536.1329885,24299574.9649197,8445038.831931202,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,May,short
10013,0.518986,William Peter Blatty,110,1990-08-17,56,5.9,1990,15854536.1329885,65127515.5307698,49272979.397781305,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,August,long
10014,0.51308,Joel Schumacher,115,1990-08-09,179,6.0,1990,43391362.0481791,102619344.603516,59227982.5553369,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,August,very long
10015,0.512053,Albert Pyun,97,1990-12-14,48,4.7,1990,16688985.4031458,102619344.603516,85930359.20037019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,December,normal
10016,0.510786,Emilio Estevez,98,1990-08-24,38,5.8,1990,16688985.4031458,102619344.603516,85930359.20037019,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,normal
10017,0.509163,Philip Kaufman,136,1990-09-28,18,5.8,1990,16688985.4031458,19304898.7512633,2615913.3481175024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,September,very long
10018,0.501826,Roger Spottiswoode,112,1990-08-10,69,5.1,1990,16688985.4031458,55843462.9911735,39154477.5880277,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,August,long
10019,0.499506,Adrian Lyne,113,1990-11-02,134,6.8,1990,41722463.5078645,43333190.9206578,1610727.412793301,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,November,very long
10020,0.498356,Phil Joanou,134,1990-09-14,26,6.1,1990,41722463.5078645,43333190.9206578,1610727.412793301,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,September,very long
10021,0.480169,John Waters,85,1990-04-05,138,6.4,1990,18357883.9434603,13795687.7664396,-4562196.177020701,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,April,short
10022,0.465917,Spike Lee,129,1990-08-03,24,6.0,1990,16688985.4031458,26958707.7785358,10269722.375389999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,August,very long
10023,0.459932,Craig R. Baxley,91,1990-01-26,37,5.4,1990,11682289.782202,15402933.8568779,3720644.074675901,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,January,normal
10024,0.45719,Allan Moyle,105,1990-08-22,30,6.8,1990,11682289.782202,19262023.0788641,7579733.2966621015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,August,long
10025,0.457183,Geoff Murphy,132,1990-07-30,93,6.1,1990,11682289.782202,19262023.0788641,7579733.2966621015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,July,very long
10026,0.447245,John Badham,111,1990-05-18,107,5.6,1990,11682289.782202,19262023.0788641,7579733.2966621015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,May,long
10027,0.438396,Warren Beatty,103,1990-06-15,125,5.7,1990,78438231.3947853,173129408.395494,94691177.00070871,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,June,long
10028,0.429512,Sam Raimi,96,1990-08-24,148,6.0,1990,26702376.6450332,81573260.6405633,54870883.9955301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,August,normal
10029,0.420701,Dennis Hopper,130,1990-10-12,19,6.4,1990,26702376.6450332,2159514.65760209,-24542861.98743111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,October,very long
10030,0.420512,Woody Allen,102,1990-12-25,22,5.9,1990,26702376.6450332,2159514.65760209,-24542861.98743111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,December,long
10031,0.42047,Tom Savini,88,1990-10-19,63,6.7,1990,7009373.86932123,9738435.20067503,2729061.3313537994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,October,short
10032,0.419438,Stephen Frears,110,1990-09-14,46,6.5,1990,7009373.86932123,22441293.1560473,15431919.286726069,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
10033,0.411888,Kathryn Bigelow,102,1990-03-16,32,5.4,1990,7009373.86932123,22441293.1560473,15431919.286726069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,March,long
10034,0.411259,Roger Donaldson,97,1990-05-18,21,4.0,1990,7009373.86932123,46020020.774449,39010646.90512777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,May,normal
10035,0.409621,Brian De Palma,125,1990-12-21,46,4.8,1990,78438231.3947853,26187007.4245958,-52251223.9701895,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,December,very long
10036,0.403249,Dwight H. Little,94,1990-10-05,44,6.0,1990,20026782.4837749,76843431.9496606,56816649.4658857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,October,normal
10037,0.127474,Ken Loach,108,1990-11-21,13,6.5,1990,20026782.4837749,1720530.92335483,-18306251.56042007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,November,long
10038,0.400886,Tom Stoppard,117,1990-09-12,33,6.7,1990,20026782.4837749,1720530.92335483,-18306251.56042007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,very long
10039,0.386018,Ivan Reitman,111,1990-12-21,304,5.7,1990,25033478.1047187,337046890.708507,312013412.6037883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,December,long
10040,0.37488,David Green,85,1990-05-25,15,3.8,1990,36715767.8869207,337046890.708507,300331122.8215863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,short
10041,0.374074,Herbert Ross,97,1990-08-17,30,6.4,1990,36715767.8869207,337046890.708507,300331122.8215863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,normal
10042,0.372665,Andrew Bergman,102,1990-07-20,20,6.7,1990,36715767.8869207,337046890.708507,300331122.8215863,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,July,long
10043,0.592379,Abel Ferrara,103,1990-07-18,46,6.2,1990,1668898.54031458,4263161.26766862,2594262.7273540394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,July,long
10044,0.369847,Ralph S. Singleton,89,1990-10-26,20,4.7,1990,17523434.673303,19330669.8825228,1807235.2092197984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,October,short
10045,0.340804,Joseph Barbera|William Hanna,82,1990-06-06,22,5.8,1990,17523434.673303,33.3779708062916,-17523401.295332193,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,June,short
10046,0.339218,Bernardo Bertolucci,138,1990-10-24,25,6.2,1990,41722463.5078645,3463104.65863014,-38259358.84923436,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,October,very long
10047,0.323339,Richard Stanley,93,1990-09-14,33,5.1,1990,2503347.81047187,9561041.29923083,7057693.488758961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,September,normal
10048,0.322961,Howard Franklin|Bill Murray,89,1990-07-13,31,6.3,1990,2503347.81047187,9561041.29923083,7057693.488758961,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,July,short
10049,0.322112,Harry Hook,90,1990-03-16,58,6.6,1990,2503347.81047187,9561041.29923083,7057693.488758961,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,March,short
10050,0.317091,John Harrison,93,1990-05-03,37,5.8,1990,5.00669562094374,26.7023766450332,21.69568102408946,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,May,normal
10051,0.30946,Bob Logan,80,1990-09-14,22,4.6,1990,5.00669562094374,2307188.81384037,2307183.8071447494,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,September,short
10052,0.309387,Bruce Malmuth,96,1990-02-09,64,5.4,1990,16688985.4031458,79122479.7963142,62433494.3931684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,February,normal
10053,0.308999,Mark L. Lester,99,1990-05-11,11,6.4,1990,16688985.4031458,79122479.7963142,62433494.3931684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,May,normal
10054,0.298476,Aaron Norris,111,1990-08-24,23,5.1,1990,16688985.4031458,11178884.8954001,-5510100.5077457,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,long
10055,0.298196,Hendel Butoy|Mike Gabriel,77,1990-11-16,166,6.4,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,November,short
10056,0.290502,Mick Garris,96,1990-11-10,18,5.4,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,November,normal
10057,0.486515,Dennis Dugan,81,1990-07-27,66,5.5,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,July,short
10058,0.278612,Emile Ardolino,104,1990-11-21,56,5.3,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,November,long
10059,0.285403,Michael Cimino,105,1990-10-05,15,5.2,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,October,long
10060,0.282133,John R. Cherry III,81,1990-04-06,15,5.7,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,April,short
10061,0.279122,Fraser Clarke Heston,131,1990-01-22,18,5.3,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,January,very long
10062,0.275662,Agnieszka Holland,108,1990-01-01,17,6.6,1990,63302990.5326723,46614774.4917536,-16688216.0409187,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,January,long
10063,0.384309,Frank Henenlotter,85,1990-06-01,20,5.6,1990,4172246.35078645,342237.68586523,-3830008.66492122,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,June,short
10064,0.285625,Jim Abrahams,95,1990-10-12,10,6.0,1990,4172246.35078645,342237.68586523,-3830008.66492122,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,October,normal
10065,0.425943,Roland Emmerich,98,1990-02-15,13,4.8,1990,4172246.35078645,342237.68586523,-3830008.66492122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,February,normal
10066,0.257774,Tony Scott,123,1990-02-16,35,5.7,1990,4172246.35078645,26110945.7047224,21938699.35393595,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,February,very long
10067,0.257615,Arthur Hiller,108,1990-08-16,17,5.9,1990,4172246.35078645,26110945.7047224,21938699.35393595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,long
10068,0.255367,Clive Barker,102,1990-02-16,40,6.2,1990,18357883.9434603,14790369.654351,-3567514.289109301,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,February,long
10069,0.255318,Jack Nicholson,138,1990-08-10,17,6.0,1990,31709072.265977,16688985.4031458,-15020086.8628312,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,August,very long
10070,0.250947,Clint Eastwood,120,1990-12-06,56,5.4,1990,31709072.265977,16688985.4031458,-15020086.8628312,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,December,very long
10071,0.114555,Cedric Sundstrom,99,1990-10-30,16,5.0,1990,31709072.265977,16688985.4031458,-15020086.8628312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,October,normal
10072,0.238422,Simon Wincer,119,1990-10-17,81,6.4,1990,31709072.265977,16688985.4031458,-15020086.8628312,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,October,very long
10073,0.235286,Clint Eastwood,112,1990-09-14,19,6.7,1990,31709072.265977,16688985.4031458,-15020086.8628312,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
10074,0.234115,Luis Mandoki,103,1990-10-19,15,6.4,1990,31709072.265977,29184914.9596059,-2524157.3063711002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,October,long
10075,0.231569,George Armitage,97,1990-04-20,18,5.0,1990,31709072.265977,29184914.9596059,-2524157.3063711002,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,April,normal
10076,0.388685,Jeff Burr,81,1990-01-12,30,5.0,1990,31709072.265977,9622138.00589321,-22086934.260083787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,January,short
10077,0.078482,Renny Harlin,104,1990-07-11,33,6.5,1990,81776028.4754144,34084564.0903768,-47691464.38503759,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,July,long
10078,0.747549,Michael Caton-Jones,107,1990-09-07,65,6.0,1990,38384666.4272353,34084564.0903768,-4300102.336858496,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,September,long
10079,0.19749,William Lustig,90,1990-12-13,11,4.4,1990,6675594.16125832,34084564.0903768,27408969.92911848,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,December,short
10080,0.183011,Curtis Hanson,99,1990-03-09,13,5.7,1990,6675594.16125832,34084564.0903768,27408969.92911848,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,March,normal
10081,0.177761999999999,James Orr,110,1990-10-12,23,6.2,1990,33377970.8062916,25666412.8828286,-7711557.923462998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,October,long
10082,0.1746,Mike Nichols,101,1990-09-12,15,6.0,1990,36715767.8869207,65206541.2144507,28490773.327530004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
10083,0.0791019999999999,Whit Stillman,98,1990-08-03,17,7.0,1990,375502.17157078,65206541.2144507,64831039.042879924,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,August,normal
10084,0.163711,Mike Figgis,114,1990-01-12,27,6.1,1990,375502.17157078,46285884.6564138,45910382.48484302,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,January,very long
10085,0.163319,Dario Argento|George A. Romero,120,1990-01-25,10,6.3,1990,15020086.8628312,46285884.6564138,31265797.793582603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,January,very long
10086,0.157961,Martin Sheen,97,1990-12-31,12,5.5,1990,15020086.8628312,46285884.6564138,31265797.793582603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,December,normal
10087,0.093996,John Cornell,95,1990-12-21,12,6.4,1990,15020086.8628312,46285884.6564138,31265797.793582603,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,December,normal
10088,0.154754,William Friedkin,92,1990-04-27,13,6.0,1990,15020086.8628312,28434504.7443447,13414417.8815135,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,April,normal
10089,0.243946,Patrice Leconte,82,1990-10-03,16,6.8,1990,15020086.8628312,28434504.7443447,13414417.8815135,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,October,short
10090,0.318177,Lawrence Kasdan,94,1990-04-06,26,6.1,1990,15020086.8628312,28434504.7443447,13414417.8815135,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,normal
10091,0.150985999999999,Frank Darabont,93,1990-05-09,11,4.9,1990,15020086.8628312,28434504.7443447,13414417.8815135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,May,normal
10092,0.214532,Fred Schepisi,122,1990-12-19,24,6.4,1990,38381315.2789664,28434504.7443447,-9946810.534621697,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,December,very long
10093,0.142836,Jennie Livingston,71,1990-03-13,27,7.6,1990,834449.27015729,6307802.30094379,5473353.0307865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,short
